hyp,auc_1,pre_1,rec_1,f_1,f_1_std,auc_2,pre_2,rec_2,f_2,f_2_std,auc_3,pre_3,rec_3,f_3,f_3_std,auc_4,pre_4,rec_4,f_4,f_4_std
"(7, 'mean', 3)",0.7628484980984204,0.29064295471697776,0.36860519608458486,0.3250141943782325,0.09923980146981279,0.7667917829079216,0.2903801115994497,0.34784580334207743,0.3165258596656225,0.11162818658436781,0.7743838154686542,0.3010227557613837,0.32103649185164257,0.3107076692388192,0.11823136045780887,0.7574356130700479,0.28593690234570135,0.397378214857673,0.33257012161857225,0.09475952550560561
"(7, 'mean', 4)",0.7727214603021886,0.3072250855807894,0.41461547309194247,0.35293188412136095,0.09300831378155004,0.7756575114203297,0.31809721548040326,0.37920277098841354,0.34597260259451235,0.10447486146333196,0.7854242135050165,0.3269650735132786,0.3540036957667501,0.3399475853576193,0.11267896428937776,0.765640559092311,0.3102821852549341,0.435202053089061,0.3622757856286081,0.0882498304119717
"(7, 'mean', 5)",0.7765778194753035,0.3314590163318291,0.4393507086208367,0.3778539605558228,0.08931604250775993,0.7792839317933071,0.3411089974025773,0.39601412130115166,0.3665167363407377,0.09844699839910628,0.7905641766940958,0.3438742923187237,0.3717672897764858,0.3572772093674424,0.10855117806336839,0.7685010877586124,0.3356443886313148,0.45373152390890803,0.38585530043621674,0.08335407004500528
"(7, 'mean', 7)",0.7785937783429957,0.3707586762072495,0.4689819558482216,0.4141257966516675,0.08885001488132394,0.7823624985216251,0.3751733066685507,0.4334506527315704,0.40221196211792726,0.09320520039673603,0.7951689933516094,0.3790404773382435,0.4094956852496467,0.3936799537400465,0.10270895292166485,0.7696180483665773,0.362073719035145,0.5051447396934656,0.42180752199392557,0.08267571177743804
"(7, 'mean', 10)",0.7774360708631105,0.40092255373124785,0.5217033106619461,0.453407240513898,0.09345048903498548,0.7813571383612354,0.40713940058616926,0.4750162306624892,0.43846644870787693,0.09237106765261044,0.7954210614255984,0.40574777295426,0.4590093916831698,0.4307383530464815,0.09917551361148827,0.7677203072005089,0.40291792827741196,0.550162538747878,0.46516607568299767,0.08849892208930192
"(7, 'median', 3)",0.760999555429663,0.2798703027004969,0.37260120473851827,0.31964617847005594,0.10032221666913571,0.7650819878692646,0.2859858048161746,0.35411873488564394,0.31642622451617874,0.11364009440434987,0.7725883399059515,0.29536598259749347,0.3208583951332608,0.30758489465211764,0.11973378020444744,0.7556348819248326,0.27667806746034135,0.4042044518422223,0.3284986864081227,0.09606996153479644
"(7, 'median', 4)",0.7717385449746152,0.30751990209335095,0.4095869240594653,0.35128972753256754,0.09310981219406522,0.7748547530313888,0.31983677737427535,0.3752732973057761,0.34534444663356084,0.10388576774977214,0.7846568404994608,0.3295935557314657,0.3514341358808865,0.3401636317494364,0.11187567122528885,0.7646123144465246,0.308269430155978,0.432730943429954,0.3600476493593585,0.08830184137324945
"(7, 'median', 5)",0.7756590117100645,0.3287577063681346,0.43580448533532357,0.3747872562324044,0.08941787352779693,0.7783130409917237,0.3404370838891832,0.39567432793445656,0.36598322538733097,0.09895225410451824,0.7896434767074607,0.34894689290562725,0.3679455230876599,0.35819446314571396,0.10890698439278398,0.7675752082032075,0.3322587119026946,0.459275758905431,0.38557606191491345,0.08333553887313314
"(7, 'median', 7)",0.7774842105212589,0.3671901908535218,0.47147966996428364,0.41285067721147156,0.08824476108693197,0.7812053687089013,0.37157174700296824,0.43536933974304404,0.40094859170498454,0.09254710690504675,0.7939141433043981,0.3785790977730293,0.4058159286358956,0.3917246360631777,0.1015461305779102,0.768581688645818,0.3641883513332974,0.4998848837938325,0.42138153175992715,0.08221199600616184
"(7, 'median', 10)",0.7764822782767121,0.39813496869429843,0.5201717972945412,0.4510444437562513,0.09288408359893183,0.7804774232822541,0.4058216901692052,0.4692669251253569,0.43524437037905006,0.09239059993083759,0.7944876660767906,0.40498264222000624,0.4490313169136218,0.4258709994569384,0.09934715906718836,0.7668124816134958,0.39771549789261956,0.547548187048731,0.4607569365066613,0.08795857552323894
"(10, 'largest', 3)",0.7664705046521181,0.2880661531722637,0.38425345740889416,0.3292791510967256,0.10044286710707365,0.7700542506020314,0.2886256723448125,0.3528741069912733,0.3175325375445608,0.1130965920344446,0.7775927684498015,0.2992012821217177,0.32498141097403854,0.311558958313637,0.12001305456602125,0.7610650526632896,0.27902017411651686,0.41500251808089583,0.3336895930220887,0.09568684338224628
"(10, 'largest', 4)",0.7732249551753161,0.30622348863909,0.4212306825055033,0.35463602859188537,0.09240803141702385,0.7759711475659428,0.3173066332293684,0.38716218916530526,0.3487709515380924,0.10333056435874338,0.7858481811508615,0.3257743372472674,0.35742558229165144,0.3408667912749902,0.1123229663173878,0.7660983329442369,0.3089797629986906,0.44277788988821876,0.3639721044497383,0.08690210950666037
"(10, 'largest', 5)",0.7755481618260888,0.3343510341425921,0.44146198275435367,0.38051248755513994,0.08994811449455957,0.7785316800476882,0.3421679865626346,0.3960494508628462,0.36714235213295604,0.09858062329626274,0.7900329371539248,0.3478662798700849,0.3705846330483835,0.3588662645075967,0.10854176088716014,0.7673511101414001,0.33006260904520385,0.46326517907816406,0.38548130035388195,0.0835074485580059
